employee_id,name,nationality,department,job_title,salary,age,years_of_experience,performance_score,manager_rating,attrition,join_date
2630,Ruth Hansen,Pakistani,Customer Service,CS Supervisor,7759.15,39,13,4.35,3.99,0,2012-07-01
2631,Wanda Montoya,Lebanese,Sales,Account Manager,31771.54,35,12,4.67,1.77,1,2014-03-11
2632,Michele Briggs DVM,Indian,Sales,Sales Executive,14102.64,58,1,2.05,4.39,1,2024-06-11
2633,Andrea Robinson,Emirati,Legal,Compliance Manager,50996.94,40,23,3.27,1.35,0,2002-06-14
2634,Thomas Martinez,Pakistani,Logistics,Supply Chain Analyst,10805.92,36,8,3.4,1.13,0,2018-03-26
2635,Cynthia Powell,Filipino,Management,General Manager,22383.26,37,1,3.27,2.09,0,2025-04-07
2636,Dr. Alyssa Atkinson MD,Filipino,Operations,Coordinator,29329.51,35,9,2.9,3.66,0,2016-06-18
2637,James Baker,Indian,Sales,Account Manager,33220.68,40,18,1.18,3.25,0,2008-01-08
2638,Nicole Fox,Indian,Finance,Financial Analyst,40004.08,53,3,3.4,1.15,0,2022-08-14
2639,Mark Ryan,Emirati,Legal,Compliance Manager,53889.38,59,1,3.62,3.36,0,2025-05-06
2640,Harold Cooper,British,IT,Software Engineer,15171.41,57,2,4.32,2.67,0,2024-03-19
2641,Julia Mitchell,Egyptian,HR,Recruiter,23862.21,37,20,2.17,1.49,0,2006-02-10
2642,Jessica Ross,Emirati,Sales,Account Manager,15617.39,31,18,4.99,1.84,1,2007-10-18
2643,Douglas Wilkinson,Jordanian,Customer Service,CS Supervisor,19765.55,28,19,2.94,4.76,0,2007-02-07
2644,Robert Garcia,Indian,Finance,Accountant,19985.24,52,3,1.4,3.81,1,2022-09-08
2645,Joseph Rojas,American,IT,Software Engineer,13008.2,41,23,4.7,4.27,0,2002-12-20
2646,Tracy Garcia,Egyptian,IT,Data Analyst,31781.46,27,17,2.16,1.48,0,2008-09-29
2647,Chad Burns,Jordanian,IT,Data Analyst,47289.35,26,16,4.09,3.43,0,2009-09-21
2648,James Bernard,Emirati,Customer Service,CS Manager,9418.46,49,13,1.75,1.29,1,2013-04-11
2649,Samantha Rice,Pakistani,Customer Service,CS Representative,14219.99,29,10,3.63,2.52,0,2015-12-26
2650,Anne Craig,Bangladeshi,IT,Software Engineer,23282.39,25,4,1.3,1.95,0,2022-01-28
2651,Sarah Solomon,Bangladeshi,Legal,Legal Officer,39855.68,33,20,2.55,2.63,0,2005-11-28
2652,Samuel Herring,Bangladeshi,Marketing,Brand Manager,28214.48,53,6,3.96,4.57,1,2019-06-30
2653,Catherine Rice,Jordanian,Customer Service,CS Supervisor,17130.89,51,24,3.33,3.39,0,2001-08-31
2654,Darlene Preston,Emirati,Legal,Compliance Manager,37202.91,54,13,3.28,4.8,0,2013-04-22
2655,Deanna Baker,Filipino,HR,Recruiter,34731.45,43,19,2.73,2.39,0,2006-10-30
2656,Samantha Moran,American,Marketing,Marketing Executive,21136.24,31,25,4.41,1.74,0,2001-04-10
2657,Tonya Rios,American,Legal,Legal Officer,15997.11,45,13,2.62,1.1,1,2013-05-17
2658,Teresa Fisher,Jordanian,Finance,CFO,18880.23,39,3,1.44,1.89,0,2022-11-07
2659,Brett Vaughan,British,IT,IT Manager,10661.54,54,9,2.78,4.23,0,2017-05-19
2660,Michael Fernandez,Jordanian,Logistics,Logistics Coordinator,7297.88,39,20,4.95,4.22,1,2006-03-15
2661,Gregory Caldwell,Pakistani,Finance,Accountant,23082.82,34,16,3.01,1.45,0,2009-06-19
2662,Brittney Calhoun,American,Operations,Operations Manager,19253.14,33,5,1.7,1.62,1,2020-12-28
2663,Lori Dunn,Emirati,IT,Data Analyst,16896.8,60,17,3.36,2.19,1,2009-04-05
2664,Isabel Pittman,Bangladeshi,Customer Service,CS Manager,17038.01,36,20,2.49,4.13,0,2006-01-17
2665,Erin English,Jordanian,Finance,Accountant,19633.49,42,25,4.87,4.77,0,2001-03-01
2666,Matthew Long,Jordanian,Finance,Accountant,18702.93,45,14,4.83,3.23,1,2011-09-27
2667,Charlotte Martinez,Egyptian,Finance,Finance Manager,42285.47,23,5,4.41,1.09,0,2020-07-05
2668,Kelly Williams,Egyptian,Operations,Operations Manager,7852.83,43,10,4.49,1.5,0,2016-04-02
2669,Andrew Ho,Pakistani,Customer Service,CS Representative,11149.86,51,18,2.15,4.54,1,2008-05-04
2670,Sabrina Wood,Emirati,Logistics,Warehouse Manager,18220.24,36,22,1.09,1.89,1,2003-08-11
2671,Daniel Evans,American,Operations,Operations Manager,19399.47,29,15,3.67,1.39,0,2010-07-09
2672,Patty Lee,American,Operations,Operations Manager,15659.94,58,24,1.05,4.26,0,2001-11-29
2673,Blake Miller,British,Management,VP,34893.97,23,19,3.18,2.11,0,2007-05-23
2674,Phillip Brown,British,Management,Team Lead,18174.53,41,21,2.44,1.61,0,2004-08-18
2675,Ashley Wilson,Bangladeshi,Legal,Compliance Manager,42754.95,46,3,2.33,2.84,1,2022-12-31
2676,Ryan Bates,Jordanian,Finance,Financial Analyst,22765.71,31,3,2.78,1.37,1,2022-06-14
2677,Emily Rodriguez,Filipino,Sales,Sales Manager,36664.3,25,19,1.56,1.88,1,2006-12-31
2678,Kelly Wallace,Pakistani,Legal,Compliance Manager,37620.13,47,20,2.18,2.21,0,2005-09-10
2679,Nicholas Johnston,Egyptian,Finance,Financial Analyst,18433.42,33,18,1.96,1.56,1,2008-02-04
2680,Kimberly Conner,Lebanese,Finance,Financial Analyst,10960.61,30,9,2.23,3.88,1,2016-10-29
2681,Melissa Perkins,Pakistani,Marketing,Brand Manager,16465.02,51,18,2.13,4.83,0,2007-11-08
2682,Steven Reynolds,Filipino,Management,General Manager,15971.51,39,13,1.66,2.81,1,2013-02-01
2683,Stephen Johnson,Jordanian,Management,General Manager,58917.67,40,11,2.44,4.72,0,2014-12-08
2684,Gregory Mcdonald,Pakistani,Logistics,Warehouse Manager,10979.92,39,13,1.08,4.31,0,2012-11-02
2685,Jason Soto,Pakistani,Management,Team Lead,20891.98,32,20,1.4,2.18,1,2006-03-13
2686,Leah Berry,Filipino,Sales,Account Manager,20439.94,56,3,4.71,1.71,1,2022-06-03
2687,Andrea Nguyen,Pakistani,IT,Data Analyst,24680.44,35,13,2.9,4.96,1,2013-01-28
2688,Sara Stephens,Emirati,Finance,Accountant,12481.07,36,7,3.35,3.0,1,2018-11-18
2689,Rachel Duarte DVM,Bangladeshi,IT,IT Support,26137.46,59,2,1.19,3.31,0,2024-01-31
2690,Yolanda Nelson,Lebanese,Customer Service,CS Manager,12308.2,60,20,1.25,1.23,1,2005-05-26
2691,Michael Sullivan,Egyptian,Marketing,Digital Marketer,9784.6,31,14,1.74,2.36,0,2011-06-10
2692,Nicole Johnson,Lebanese,Customer Service,CS Manager,12711.84,45,3,2.42,3.4,1,2022-10-01
2693,Jay Torres,Indian,IT,IT Manager,9019.29,44,8,3.91,4.91,1,2018-01-21
2694,Rachel Dunn,Egyptian,Customer Service,CS Representative,18740.74,56,15,4.07,2.14,0,2010-10-09
2695,Joshua Hall,Lebanese,Customer Service,CS Manager,16735.57,29,1,3.46,4.78,0,2024-06-06
2696,Sabrina Cruz,Bangladeshi,HR,HR Manager,25762.24,53,3,2.71,2.68,0,2023-04-20
2697,Ruben Ramirez,Indian,Customer Service,CS Manager,18444.96,48,21,1.27,1.11,0,2004-08-13
2698,Brian Malone,Pakistani,Marketing,Marketing Executive,22328.32,48,16,3.65,4.19,0,2010-03-04
2699,Carla Fischer,American,HR,HR Director,10188.56,52,22,3.5,3.72,0,2003-11-08
2700,Robert Nelson,Pakistani,Operations,Operations Analyst,11905.79,31,11,1.79,2.95,0,2014-07-26
2701,Tyler Sanchez,American,IT,Software Engineer,42568.15,55,13,3.88,3.59,0,2013-01-29
2702,Stephanie Hubbard,American,HR,Recruiter,30682.49,60,10,2.25,1.09,1,2016-01-16
2703,Amy Hoover,Indian,Operations,Operations Analyst,24056.2,58,19,4.63,1.59,1,2006-05-31
2704,Dr. Beth Molina,Filipino,IT,IT Support,26931.5,60,9,3.63,3.01,0,2016-07-11
2705,Linda Smith,American,Customer Service,CS Supervisor,19466.63,38,25,1.41,3.64,1,2000-06-09
2706,Kenneth Riley,Indian,Marketing,Brand Manager,9004.19,43,19,4.58,4.68,1,2007-04-05
2707,Brian Brady,Filipino,Finance,Finance Manager,37741.65,32,13,3.8,2.57,0,2012-10-06
2708,Robert Copeland,American,HR,Recruiter,20659.85,39,5,2.26,2.38,0,2021-01-12
2709,Michelle Spence,Jordanian,Legal,Compliance Manager,51865.85,46,11,3.45,4.91,0,2014-10-08
2710,Gregory Norris,Emirati,Management,Director,25383.28,39,14,4.26,3.31,0,2012-03-21
2711,Jocelyn Ortiz,Bangladeshi,Legal,Compliance Manager,16214.04,22,21,4.83,3.31,0,2004-10-21
2712,Nicholas Young,American,Logistics,Supply Chain Analyst,24892.46,31,11,4.27,1.22,0,2015-03-18
2713,Jamie Flores,Filipino,Customer Service,CS Supervisor,13959.16,36,6,3.96,3.81,0,2019-07-25
2714,Michaela Wade,Emirati,Sales,Sales Executive,9407.32,58,5,1.44,2.75,0,2020-11-10
2715,Amy Campbell,Emirati,IT,Data Analyst,21001.0,53,7,2.85,4.94,0,2018-05-27
2716,Elizabeth Carpenter DDS,Egyptian,Marketing,Digital Marketer,27245.11,51,16,4.43,1.55,1,2009-08-29
2717,Beth Dennis,Jordanian,Finance,Accountant,8896.41,36,15,3.6,3.12,1,2010-10-03
2718,Denise Green,Bangladeshi,Operations,Operations Analyst,16672.98,31,7,3.77,4.71,0,2019-01-02
2719,David Ramirez,Pakistani,Legal,Legal Counsel,28009.05,50,16,1.05,1.79,0,2009-06-13
2720,Hayden Elliott,Emirati,Legal,Legal Counsel,10195.49,26,7,4.95,4.53,0,2019-05-07
2721,Lisa Wang,Filipino,Logistics,Logistics Coordinator,17074.36,39,10,1.51,4.27,0,2015-08-16
2722,Chris Smith,Jordanian,Operations,Coordinator,26378.77,58,14,2.52,4.79,0,2011-06-03
2723,Holly Leblanc,Egyptian,Legal,Legal Counsel,42570.17,27,16,3.79,2.52,0,2009-06-29
2724,Fernando Daniel,Egyptian,Sales,Account Manager,35931.37,60,14,1.53,3.25,0,2011-10-20
2725,Michael Mclean,Filipino,Finance,Finance Manager,40082.22,31,4,2.05,2.48,0,2021-08-04
2726,Kimberly Haney,American,Finance,Finance Manager,43857.57,22,21,1.31,4.6,1,2005-03-28
2727,Johnny Chavez,Lebanese,Logistics,Warehouse Manager,21200.31,25,23,3.16,1.2,0,2002-09-06
2728,Crystal Moore,British,Finance,CFO,17445.39,26,10,1.25,1.25,1,2015-11-24
2729,Holly Romero,Egyptian,Logistics,Warehouse Manager,7668.65,35,11,4.33,1.76,0,2015-03-30
2730,William Taylor,Emirati,Operations,Operations Analyst,13447.06,42,16,2.41,1.2,1,2009-06-29
2731,Lori Velazquez,Jordanian,Legal,Compliance Manager,51912.86,46,17,2.13,1.44,0,2008-10-04
2732,Benjamin Mercado,Indian,Finance,CFO,43596.46,60,3,1.15,4.55,0,2022-06-17
2733,Tracy Wilson,Jordanian,Management,VP,60104.47,35,17,2.93,1.41,1,2008-11-16
2734,David Nelson,American,Legal,Compliance Manager,53999.47,29,17,1.34,3.29,0,2008-11-06
2735,Thomas Wilson,Bangladeshi,Management,Team Lead,61332.44,34,24,3.66,1.64,1,2002-05-03
2736,Lisa Hudson,British,Marketing,Brand Manager,12806.62,34,18,2.02,3.57,1,2007-11-26
2737,Dana Johnson,Lebanese,Customer Service,CS Manager,7249.27,45,23,1.99,4.81,0,2002-08-01
2738,Dr. Robert Moreno,American,IT,Data Analyst,15528.12,47,10,3.64,1.38,0,2015-05-28
2739,Taylor Alvarez,American,Logistics,Warehouse Manager,7463.79,43,2,3.16,2.07,1,2023-08-12
2740,Ronald Moore,American,Operations,Operations Analyst,25554.89,34,1,1.03,4.15,0,2025-02-27
2741,Brittany Clarke,Bangladeshi,Customer Service,CS Manager,10763.73,59,25,3.24,3.59,0,2001-04-19
2742,Ashley Lewis,Emirati,Finance,CFO,19837.6,55,6,2.48,2.2,1,2020-01-18
2743,Jeremiah Fox,American,Operations,Operations Analyst,18844.1,58,1,4.7,1.5,0,2025-05-14
2744,Ian Rogers,Indian,Logistics,Warehouse Manager,24581.44,52,23,4.17,2.88,0,2003-03-26
2745,Christina White,Emirati,Sales,Sales Executive,17528.3,52,5,3.61,4.69,0,2020-07-15
2746,Laura Bradley,Egyptian,Customer Service,CS Manager,7196.4,25,3,4.31,3.87,1,2023-02-09
2747,Diane Garcia,American,Sales,Sales Manager,14148.01,25,16,2.4,3.63,0,2009-06-02
2748,Shawn Molina,Indian,HR,HR Director,24333.22,49,25,4.74,3.71,0,2000-09-23
2749,Michele Moses,Emirati,Marketing,Digital Marketer,24077.59,44,23,4.09,2.61,0,2002-12-24
2750,Adrian Maddox,Emirati,Management,Director,59281.99,55,24,4.42,1.78,0,2002-05-16
2751,Amy Guzman,Bangladeshi,IT,IT Support,47382.93,40,6,4.78,4.95,0,2019-05-21
2752,Vicki Diaz,Filipino,Customer Service,CS Manager,8004.36,33,20,1.51,1.35,1,2006-01-11
2753,Megan Jones,Bangladeshi,Finance,CFO,8786.29,40,15,2.91,1.97,1,2011-03-25
2754,Dr. Javier Adams,Pakistani,Management,VP,20370.04,43,4,1.15,3.81,1,2021-10-28
2755,Joe Montgomery,Egyptian,Finance,CFO,26645.02,30,1,2.61,3.24,0,2024-06-10
2756,Kristy Atkins,Jordanian,Marketing,Digital Marketer,19760.0,57,20,4.67,1.81,0,2005-09-06
2757,Tara Guzman,Lebanese,Operations,Operations Analyst,17807.92,27,12,3.4,1.43,0,2013-09-22
2758,Andrew Goodwin,Filipino,Sales,Sales Executive,15001.38,54,13,4.7,4.94,0,2012-12-27
2759,Joshua Vincent,Pakistani,Finance,Accountant,11389.91,53,7,3.77,4.27,0,2018-11-15
2760,Donald Faulkner,Pakistani,Sales,Sales Manager,24777.96,38,13,4.43,3.37,0,2012-09-08
2761,Erin Wilkinson,British,Finance,Financial Analyst,38001.23,31,2,1.08,2.56,1,2023-12-15
2762,Joel Frazier,Indian,Marketing,Brand Manager,23498.39,57,3,4.06,2.12,0,2022-09-08
2763,Denise Vazquez,Filipino,Operations,Operations Manager,7368.48,34,24,4.95,2.28,1,2001-06-23
2764,Taylor Barton,Lebanese,Management,Team Lead,64570.77,34,23,4.25,1.36,1,2003-05-05
2765,Donald Thompson,Jordanian,Logistics,Logistics Coordinator,18950.17,26,20,3.21,3.08,0,2005-12-16
2766,James Lowe,Lebanese,IT,IT Support,35391.58,36,17,2.34,4.81,1,2008-08-17
2767,Luis Davis,British,Management,VP,18287.2,36,22,1.2,2.05,1,2003-10-09
2768,Dylan Mccarthy,Pakistani,HR,HR Manager,28568.8,47,8,1.68,4.66,1,2018-04-08
2769,Robert Wilson,American,Legal,Legal Officer,13005.09,58,17,2.21,2.84,0,2009-01-11
2770,Rebekah Fleming,Filipino,Marketing,Marketing Executive,13168.06,27,23,1.15,2.4,1,2003-02-05
2771,Steven Patel,Indian,Management,Team Lead,47317.65,34,14,3.42,3.47,0,2012-03-11
2772,Mary Ibarra,Emirati,Sales,Account Manager,29019.78,60,5,1.93,4.99,0,2020-11-18
2773,Craig Vargas,British,HR,HR Manager,29744.25,49,13,2.92,4.47,0,2012-09-18
2774,Miss Julie Phillips,Bangladeshi,Logistics,Logistics Coordinator,23830.81,35,18,2.64,1.94,0,2007-06-17
2775,Kimberly Taylor,British,HR,HR Director,25332.73,32,24,2.84,2.61,0,2002-02-19
2776,Kristen Reynolds,British,Legal,Legal Officer,33162.55,54,15,1.04,3.8,1,2010-06-27
2777,April Little,Lebanese,Legal,Legal Officer,17605.36,57,11,4.67,3.41,0,2014-08-19
2778,Ariel Smith,Bangladeshi,Customer Service,CS Manager,13711.7,37,10,4.23,3.26,1,2015-12-07
2779,Amanda Crawford,Emirati,Customer Service,CS Manager,11972.8,49,16,2.29,3.41,0,2009-12-22
2780,James Sullivan,Egyptian,Operations,Operations Analyst,14864.58,56,18,1.1,1.12,1,2007-05-25
2781,Kristen Hubbard,Pakistani,Customer Service,CS Manager,18379.12,46,4,2.32,3.21,1,2022-04-14
2782,Michael Sims,Jordanian,Marketing,Brand Manager,16825.73,27,13,3.14,2.77,0,2012-12-15
2783,Allison Blevins,Egyptian,Finance,Accountant,40302.39,45,2,4.1,1.02,0,2024-01-05
2784,Joseph Wells,Emirati,Logistics,Logistics Coordinator,18345.92,53,15,2.4,2.85,1,2011-01-23
2785,Tiffany Madden,Jordanian,Management,VP,16171.16,28,7,3.92,1.6,0,2019-04-18
2786,Nathan Washington,Bangladeshi,Finance,Accountant,18183.77,58,16,4.02,1.09,0,2009-07-19
2787,Amanda Smith,Emirati,IT,IT Manager,18309.54,34,6,2.63,1.84,1,2019-08-06
2788,Kimberly Carroll,Pakistani,IT,IT Manager,9559.24,53,2,3.56,1.08,1,2024-01-06
2789,Lisa Garrett,Egyptian,Legal,Legal Officer,21680.31,58,5,2.8,1.96,0,2020-06-28
2790,Jeremiah Patel,Lebanese,Marketing,Brand Manager,31755.63,27,16,4.23,4.05,0,2009-06-17
2791,Terri Koch,Filipino,Legal,Compliance Manager,44963.78,53,22,2.02,3.88,0,2003-09-14
2792,Kimberly Terry,British,Sales,Account Manager,38011.56,36,9,2.02,3.9,1,2016-06-19
2793,Sabrina Johnson,Jordanian,Logistics,Logistics Coordinator,24099.87,44,22,4.71,3.06,0,2004-01-07
2794,Brenda Walker,Pakistani,Sales,Sales Manager,31466.51,36,18,3.65,4.71,0,2007-10-16
2795,Daniel Leach,American,Customer Service,CS Supervisor,11512.65,47,7,4.32,3.07,0,2019-05-05
2796,Joshua Robinson,British,Marketing,Digital Marketer,20187.99,54,17,4.6,2.16,1,2008-06-23
2797,Christopher Copeland,Bangladeshi,Logistics,Warehouse Manager,20451.52,38,7,2.2,4.49,0,2018-07-19
2798,Jason Perez,Lebanese,Finance,Accountant,8879.83,41,12,2.28,1.24,0,2014-05-05
2799,Andrew Smith,Pakistani,Logistics,Warehouse Manager,14819.65,32,9,3.93,1.03,0,2016-12-28
2800,Deborah Brown,Lebanese,Operations,Operations Manager,7096.28,51,19,2.79,4.66,0,2007-03-12
2801,Rebekah Powell,Emirati,Sales,Sales Executive,33019.48,44,21,3.67,4.88,1,2004-08-09
2802,Nathan Sanders,Emirati,Legal,Compliance Manager,25078.71,44,5,1.44,1.15,1,2020-05-28
2803,Caroline Zamora,Pakistani,Marketing,Brand Manager,25422.14,57,1,1.38,1.84,1,2025-04-15
2804,Jonathan Vargas,Filipino,Management,Team Lead,65165.62,36,9,4.3,4.0,0,2016-12-02
2805,John Nelson,Bangladeshi,HR,HR Manager,10982.61,44,4,3.3,2.1,0,2021-10-26
2806,Janice Herman,Bangladeshi,Customer Service,CS Representative,7234.81,49,9,4.36,2.52,1,2016-06-13
2807,Kenneth Jordan,Egyptian,Finance,Finance Manager,21448.66,36,17,3.11,3.22,0,2008-11-25
2808,Robert May,Indian,HR,HR Manager,24693.78,49,9,4.91,4.19,0,2016-07-04
2809,Brittany Davis,American,Marketing,Digital Marketer,9194.99,41,4,2.38,2.43,0,2022-01-27
2810,Michelle Cross,Filipino,Finance,CFO,23461.52,52,25,1.75,4.38,0,2001-02-11
2811,Johnny Elliott,British,Sales,Account Manager,10150.46,30,13,4.38,3.67,0,2012-11-11
2812,Kyle Wallace,Indian,IT,IT Manager,26441.48,28,25,1.7,2.7,0,2000-08-28
2813,Kelly Logan,Filipino,Legal,Legal Officer,10635.2,25,6,2.7,1.94,0,2019-10-12
2814,Kathleen Brady,Emirati,Operations,Coordinator,20345.11,26,20,2.74,2.98,1,2005-12-03
2815,Tara Fleming,British,Marketing,Brand Manager,24235.27,59,24,3.16,4.67,1,2001-06-12
2816,Brandon Townsend,Jordanian,Operations,Coordinator,25291.9,33,22,4.81,1.86,0,2003-08-26
2817,Heather Garcia,Lebanese,Finance,Accountant,26577.03,27,10,3.63,3.6,1,2015-11-13
2818,Natalie Mckinney,Egyptian,Legal,Legal Officer,26482.05,31,10,3.21,4.14,0,2016-01-15
2819,Joseph Copeland,Bangladeshi,Customer Service,CS Supervisor,16506.63,50,12,2.51,1.74,0,2014-03-26
2820,Lisa Sellers,Egyptian,Management,General Manager,63651.65,38,1,1.78,1.34,0,2025-02-04
2821,Carla Johnson,Lebanese,Legal,Compliance Manager,26763.05,27,20,4.55,3.74,0,2005-06-17
2822,Laura Luna,American,Customer Service,CS Manager,15173.06,28,4,2.28,2.63,0,2022-03-22
2823,Angelica Jackson,Jordanian,IT,Software Engineer,46033.25,43,13,4.24,4.64,0,2013-02-28
2824,Amy Raymond,Pakistani,Legal,Legal Officer,40838.88,27,5,3.97,3.92,0,2020-07-07
2825,Dr. Anthony Deleon,American,HR,HR Director,22398.46,47,19,3.27,1.3,0,2007-02-01
2826,Anne Williams,American,Customer Service,CS Manager,16593.14,44,4,1.55,3.06,0,2022-05-19
2827,Brent King,Emirati,Sales,Sales Executive,35064.61,27,12,2.49,1.79,1,2013-12-10
2828,Alan Cortez,Lebanese,IT,Software Engineer,14368.22,46,1,3.97,3.08,0,2024-08-07
2829,Kimberly Braun,American,Operations,Operations Manager,28563.17,44,24,4.52,1.68,0,2001-11-01
2830,Luis Cox,Egyptian,Finance,CFO,31997.24,25,8,2.09,3.42,0,2018-02-04
2831,Maria Tran,Jordanian,Customer Service,CS Manager,10219.79,26,22,3.15,3.89,0,2003-10-19
2832,Hunter Curry,Emirati,HR,Recruiter,9114.48,37,2,4.32,3.66,0,2024-04-12
2833,Teresa Young,Indian,HR,HR Manager,13847.88,46,8,1.24,3.18,1,2018-05-19
2834,David Harris,Indian,Logistics,Warehouse Manager,18031.91,45,22,4.18,1.7,0,2004-02-13
2835,Jason Shelton,Indian,Legal,Legal Counsel,15470.13,48,17,1.89,4.36,1,2008-08-06
2836,Gina Graham,American,Customer Service,CS Supervisor,16074.19,60,8,1.05,4.0,0,2017-12-15
2837,Jenny Pierce,Emirati,Customer Service,CS Supervisor,5692.59,23,6,2.41,1.32,0,2020-03-29
2838,Steven Dillon,Jordanian,Finance,Finance Manager,12223.18,37,15,2.08,2.46,0,2010-06-22
2839,Veronica Mays,Indian,HR,Recruiter,13067.36,22,6,3.12,1.32,1,2019-07-25
2840,Jennifer Chavez,Bangladeshi,Sales,Sales Manager,15564.88,45,12,2.68,2.89,0,2013-11-26
2841,Theodore Gonzalez,Indian,HR,HR Director,12209.8,49,20,2.99,1.95,1,2005-06-07
2842,Brad Myers,American,IT,IT Support,18861.22,44,14,2.6,1.54,1,2011-11-08
2843,Bonnie Jackson,American,Finance,Finance Manager,21447.89,35,12,2.84,1.78,0,2013-08-26
2844,Billy Morrison,British,Finance,Financial Analyst,34989.23,35,6,3.75,4.71,0,2019-12-24
2845,Steven Carrillo,Egyptian,Sales,Account Manager,32986.14,46,10,1.7,2.7,0,2016-05-20
2846,Anthony Dudley,Indian,HR,Recruiter,29555.01,48,3,4.12,3.74,0,2022-06-10
2847,Cheryl Rodgers,British,IT,Data Analyst,29965.71,29,10,3.4,4.96,0,2016-02-04
2848,Joshua Collins,Jordanian,Customer Service,CS Supervisor,17625.78,46,1,2.25,3.15,0,2024-07-19
2849,Christopher Wood,Filipino,Finance,CFO,21963.96,57,7,4.12,1.93,1,2018-08-16
2850,Joshua Johnson,Pakistani,Management,Team Lead,29809.43,36,21,3.76,1.32,1,2005-02-20
2851,Jessica White DVM,Emirati,IT,IT Manager,47336.73,46,16,2.32,1.89,1,2010-01-07
2852,Chad James,Indian,IT,IT Support,12861.7,56,19,2.81,1.51,1,2006-09-20
2853,Kevin Gibbs,Emirati,Finance,CFO,27849.52,50,3,3.79,4.09,0,2022-06-20
2854,Courtney Rose,Lebanese,Marketing,Digital Marketer,19549.59,55,22,3.62,4.33,0,2003-12-30
2855,Eric Rodriguez,Indian,Customer Service,CS Supervisor,14004.01,42,20,1.64,4.47,1,2006-03-21
2856,Jessica Rodriguez,Indian,Logistics,Logistics Coordinator,23391.6,48,14,2.42,3.95,0,2011-08-22
2857,John Parker,Indian,Legal,Legal Officer,32163.22,42,3,2.63,1.97,0,2023-02-06
2858,John Jackson,Indian,Management,VP,78769.54,45,15,4.33,2.79,0,2010-10-22
2859,Sara Wright,Filipino,Management,Team Lead,54572.16,35,10,2.95,3.24,1,2015-08-01
2860,Katherine Martinez,American,Legal,Legal Officer,54011.34,32,17,3.79,1.46,1,2009-05-16
2861,Christopher Wyatt,British,Legal,Legal Officer,25662.66,32,16,1.46,1.89,0,2010-02-12
2862,Sara Parker,Egyptian,Operations,Coordinator,17284.95,55,3,2.32,3.31,0,2023-04-26
2863,Maria Clark,Jordanian,Management,General Manager,30773.72,32,2,3.41,4.0,0,2023-11-30
2864,Phillip Gill,Pakistani,Marketing,Brand Manager,18790.74,37,23,3.72,4.67,0,2003-03-22
2865,Larry Lee,Indian,Sales,Sales Manager,14188.3,31,24,1.58,2.29,0,2001-11-30
2866,Jonathan Reynolds PhD,American,Sales,Sales Manager,34509.69,33,3,2.29,4.52,1,2023-01-09
2867,Matthew Brown,Jordanian,IT,IT Manager,42574.92,33,4,3.83,2.62,1,2021-05-28
2868,Raymond Orozco,Egyptian,Operations,Operations Manager,20357.62,44,19,2.03,4.3,0,2006-08-12
2869,Reginald Graham,Lebanese,Operations,Operations Manager,13534.83,35,4,4.1,3.41,1,2021-09-21
2870,Samantha Johnson,Lebanese,Logistics,Warehouse Manager,22211.32,24,22,3.6,2.71,0,2003-11-20
2871,Angela Lee,Indian,Customer Service,CS Supervisor,14444.57,24,5,3.25,4.0,0,2021-02-18
2872,Aaron Jones,British,Customer Service,CS Manager,16646.0,34,21,2.31,4.78,0,2004-10-21
2873,David Patel,Emirati,HR,HR Director,31565.65,35,3,4.85,2.88,0,2022-09-30
2874,Brian Jones,Egyptian,IT,IT Support,28631.69,36,4,3.83,4.9,0,2022-02-16
2875,Christopher Floyd,Emirati,IT,IT Manager,16000.18,39,21,1.38,3.47,0,2005-01-26
2876,Nathaniel Harris,Indian,Operations,Coordinator,23604.47,49,6,2.25,4.61,1,2019-08-15
